run_id,case_name,block_size,matrix_source,kappa,sigma_min,sigma_max,beta,lambda,alpha,degree_attempted,degree_min_feasible,phase_count,target_error_tolerance,max_polynomial_error,spectrum_point_error,uniform_grid_error,boundedness_pass,parity_pass,phase_synthesis_status,phase_synthesis_error,qsvt_statevector_status,postselection_probability,update_relative_error_vs_matched_ridge,selected_functional_errors,finite_shot_readout_status,finite_shot_shots,finite_shot_mean_relative_error,classical_adjoint_value,classical_adjoint_time,final_status,failure_reason,block_id,block_kind,degree_ceiling,selected_rows,selected_cols,block_checksum,residual_checksum,selection_rule,measurement_state_provenance,singular_values,controlled_target_kappa,polynomial_degree_evaluated,physical_recovery_factor_C_over_beta,classical_adjoint_observable
phase2_ieee30_16x16_raw_lambda0.1_dmax101,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.1,2139684.6057359637,21,21.0,22,0.01,0.006092939623676741,0.006092939623676741,0.006092939623676741,True,True,completed,none,completed,0.7303584625223158,0.004254793973358429,"{""area_aggregate_first_half"":0.0034507502642944,""energy_block_first_half"":0.005258818839193909,""state_correction_0"":0.0020422397516399876,""state_difference_0_1"":0.0018961198423134012}",not_run,0,not_applicable,0.0003904673964413647,1.4374993043020368e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,101,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,21,0.00035890905352806173,state_correction_0
phase2_ieee30_16x16_raw_lambda0.1_dmax201,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.1,2139684.6057359637,21,21.0,22,0.01,0.006092939623676741,0.006092939623676741,0.006092939623676741,True,True,completed,none,completed,0.7303584625223158,0.004254793973358429,"{""area_aggregate_first_half"":0.0034507502642944,""energy_block_first_half"":0.005258818839193909,""state_correction_0"":0.0020422397516399876,""state_difference_0_1"":0.0018961198423134012}",not_run,0,not_applicable,0.0003904673964413647,1.4374498277902603e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,201,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,21,0.00035890905352806173,state_correction_0
phase2_ieee30_16x16_raw_lambda0.069_dmax45,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.069,1476382.377957815,25,25.0,26,0.01,0.006725621182451014,0.006725621182451014,0.006725621182451014,True,True,completed,none,completed,0.8532761303549481,0.005443170615846692,"{""area_aggregate_first_half"":0.0024101032143337693,""energy_block_first_half"":0.006324453407035804,""state_correction_0"":0.0004268291647946943,""state_difference_0_1"":0.0013588022774619721}",not_run,0,not_applicable,0.00042372398611563845,1.4499993994832039e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,45,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,25,0.00043207573438623013,state_correction_0
phase2_ieee30_16x16_raw_lambda0.069_dmax71,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.069,1476382.377957815,25,25.0,26,0.01,0.006725621182451014,0.006725621182451014,0.006725621182451014,True,True,completed,none,completed,0.8532761303549481,0.005443170615846692,"{""area_aggregate_first_half"":0.0024101032143337693,""energy_block_first_half"":0.006324453407035804,""state_correction_0"":0.0004268291647946943,""state_difference_0_1"":0.0013588022774619721}",not_run,0,not_applicable,0.00042372398611563845,1.4291494153439999e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,71,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,25,0.00043207573438623013,state_correction_0
phase2_ieee30_16x16_raw_lambda0.069_dmax101,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.069,1476382.377957815,25,25.0,26,0.01,0.006725621182451014,0.006725621182451014,0.006725621182451014,True,True,completed,none,completed,0.8532761303549481,0.005443170615846692,"{""area_aggregate_first_half"":0.0024101032143337693,""energy_block_first_half"":0.006324453407035804,""state_correction_0"":0.0004268291647946943,""state_difference_0_1"":0.0013588022774619721}",not_run,0,not_applicable,0.00042372398611563845,1.433301076758653e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,101,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,25,0.00043207573438623013,state_correction_0
phase2_ieee30_16x16_raw_lambda0.069_dmax201,ieee30,16,ieee30_pypower_ac_weighted_jacobian,87.89749014434929,52.625763150379335,4625.672497849328,4625.672497849328,0.069,1476382.377957815,25,25.0,26,0.01,0.006725621182451014,0.006725621182451014,0.006725621182451014,True,True,completed,none,completed,0.8532761303549481,0.005443170615846692,"{""area_aggregate_first_half"":0.0024101032143337693,""energy_block_first_half"":0.006324453407035804,""state_correction_0"":0.0004268291647946943,""state_difference_0_1"":0.0013588022774619721}",not_run,0,not_applicable,0.00042372398611563845,1.4291508705355227e-05,feasible,none,ieee30_16x16_raw,raw_ieee_derived_selected_block,201,33 35 50 51 63 65 80 81 93 96 99 118 134 137 140 159,0 1 2 4 6 8 19 20 30 31 32 34 36 38 49 50,07a4ffdc507fe0711e91c87bfe497135,55aadb52987463e7aaa88165721655dc,"largest_row_col_norms (deterministic, pre-solve)","Generated IEEE30 PYPOWER weighted Jacobian, seed 123; largest_row_col_norms (deterministic, pre-solve); generated benchmark measurements, not field records",4625.67249785 4599.54543613 4113.5302507 4091.67741645 2412.41403581 2402.28736205 971.593858136 961.903444505 611.317920181 606.198022142 430.092889512 427.731707078 82.2933268147 81.6310091476 53.2235191053 52.6257631504,not_applicable,25,0.00043207573438623013,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.1_dmax45,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.1,734887.6364250354,21,21.0,22,0.01,0.006117635947170186,0.006117635947170186,0.006117635947170186,True,True,completed,none,completed,0.9246926528165497,0.0016318957811061168,"{""area_aggregate_first_half"":0.0037232836493981715,""energy_block_first_half"":0.00693315775944537,""state_correction_0"":0.0027872227565467734,""state_difference_0_1"":0.0019361336173849425}",not_run,0,not_applicable,0.0011442179650443052,1.0687494068406522e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,45,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,21,0.0006124192387457451,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.1_dmax71,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.1,734887.6364250354,21,21.0,22,0.01,0.006117635947170186,0.006117635947170186,0.006117635947170186,True,True,completed,none,completed,0.9246926528165497,0.0016318957811061168,"{""area_aggregate_first_half"":0.0037232836493981715,""energy_block_first_half"":0.00693315775944537,""state_correction_0"":0.0027872227565467734,""state_difference_0_1"":0.0019361336173849425}",not_run,0,not_applicable,0.0011442179650443052,1.0375020792707801e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,71,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,21,0.0006124192387457451,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.1_dmax101,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.1,734887.6364250354,21,21.0,22,0.01,0.006117635947170186,0.006117635947170186,0.006117635947170186,True,True,completed,none,completed,0.9246926528165497,0.0016318957811061168,"{""area_aggregate_first_half"":0.0037232836493981715,""energy_block_first_half"":0.00693315775944537,""state_correction_0"":0.0027872227565467734,""state_difference_0_1"":0.0019361336173849425}",not_run,0,not_applicable,0.0011442179650443052,1.0436997399665415e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,101,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,21,0.0006124192387457451,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.1_dmax201,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.1,734887.6364250354,21,21.0,22,0.01,0.006117635947170186,0.006117635947170186,0.006117635947170186,True,True,completed,none,completed,0.9246926528165497,0.0016318957811061168,"{""area_aggregate_first_half"":0.0037232836493981715,""energy_block_first_half"":0.00693315775944537,""state_correction_0"":0.0027872227565467734,""state_difference_0_1"":0.0019361336173849425}",not_run,0,not_applicable,0.0011442179650443052,1.0374991688877344e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,201,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,21,0.0006124192387457451,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.069_dmax45,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.069,507072.46913327446,25,25.0,26,0.01,0.006763975590569293,0.006763975590569293,0.006763975590569293,True,True,completed,none,completed,0.8418186130253322,0.001982884066798361,"{""area_aggregate_first_half"":0.0030040646938533488,""energy_block_first_half"":0.008153080793885575,""state_correction_0"":0.002428827540413687,""state_difference_0_1"":0.0022679768878111103}",not_run,0,not_applicable,0.0016504811682399657,1.0707997716963291e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,45,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,25,0.0007372661333411063,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.069_dmax71,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.069,507072.46913327446,25,25.0,26,0.01,0.006763975590569293,0.006763975590569293,0.006763975590569293,True,True,completed,none,completed,0.8418186130253322,0.001982884066798361,"{""area_aggregate_first_half"":0.0030040646938533488,""energy_block_first_half"":0.008153080793885575,""state_correction_0"":0.002428827540413687,""state_difference_0_1"":0.0022679768878111103}",not_run,0,not_applicable,0.0016504811682399657,1.0624993592500687e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,71,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,25,0.0007372661333411063,state_correction_0
